Scheme,HeldField,Method,TreeKey,OriginalClass,True,Pred
five_class,1,MidpointCompact_LR,1|0136|2,1,1,1
five_class,1,MidpointCompact_LR,1|0137|2,1,1,0
five_class,1,MidpointCompact_LR,1|0138|2,1,1,1
five_class,1,MidpointCompact_LR,1|0139|2,1,1,1
five_class,1,MidpointCompact_LR,1|0140|2,2,2,1
five_class,1,MidpointCompact_LR,1|0141|2,2,2,1
five_class,1,MidpointCompact_LR,1|0142|2,0,0,0
five_class,1,MidpointCompact_LR,1|0143|2,1,1,1
five_class,1,MidpointCompact_LR,1|0144|2,1,1,1
five_class,1,MidpointCompact_LR,1|0145|2,1,1,0
five_class,1,MidpointCompact_LR,1|0146|2,0,0,0
five_class,1,MidpointCompact_LR,1|0147|2,1,1,1
five_class,1,MidpointCompact_LR,1|0148|2,0,0,0
five_class,1,MidpointCompact_LR,1|0149|2,1,1,1
five_class,1,MidpointCompact_LR,1|0150|2,1,1,1
five_class,1,MidpointCompact_LR,1|0151|2,1,1,1
five_class,1,MidpointCompact_LR,1|0152|2,1,1,1
five_class,1,MidpointCompact_LR,1|0153|2,1,1,1
five_class,1,MidpointCompact_LR,1|0154|2,0,0,1
five_class,1,MidpointCompact_LR,1|0155|2,0,0,0
five_class,1,MidpointCompact_LR,1|0156|2,1,1,1
five_class,1,MidpointCompact_LR,1|0157|2,1,1,1
five_class,1,MidpointCompact_LR,1|0158|2,1,1,1
five_class,1,MidpointCompact_LR,1|0159|2,1,1,1
five_class,1,MidpointCompact_LR,1|0160|2,1,1,0
five_class,1,MidpointCompact_LR,1|0161|2,2,2,2
five_class,1,MidpointCompact_LR,1|0162|2,1,1,1
five_class,1,MidpointCompact_LR,1|0163|2,1,1,1
five_class,1,MidpointCompact_LR,1|0164|2,1,1,1
five_class,1,MidpointCompact_LR,1|0165|2,0,0,2
five_class,1,MidpointCompact_LR,1|0166|2,2,2,2
five_class,1,MidpointCompact_LR,1|0167|2,1,1,1
five_class,1,MidpointCompact_LR,1|0168|2,2,2,1
five_class,1,MidpointCompact_LR,1|0169|2,0,0,0
five_class,1,MidpointCompact_LR,1|0170|2,1,1,1
five_class,1,MidpointCompact_LR,1|0171|2,0,0,0
five_class,1,MidpointCompact_LR,1|0172|2,0,0,0
five_class,1,MidpointCompact_LR,1|0173|2,1,1,1
five_class,1,MidpointCompact_LR,1|0174|2,0,0,0
five_class,1,MidpointCompact_LR,1|0201|1,4,4,3
five_class,1,MidpointCompact_LR,1|0202|1,4,4,4
five_class,1,MidpointCompact_LR,1|0203|1,4,4,4
five_class,1,MidpointCompact_LR,1|0204|1,4,4,4
five_class,1,MidpointCompact_LR,1|0205|1,4,4,4
five_class,1,MidpointCompact_LR,1|0206|1,4,4,4
five_class,1,MidpointCompact_LR,1|0207|1,4,4,4
five_class,1,MidpointCompact_LR,1|0208|1,4,4,4
five_class,1,MidpointCompact_LR,1|0209|1,4,4,4
five_class,1,MidpointCompact_LR,1|0210|1,4,4,4
five_class,1,MidpointCompact_LR,1|0211|1,4,4,4
five_class,1,MidpointCompact_LR,1|0212|1,4,4,4
five_class,1,MidpointCompact_LR,1|0213|1,4,4,4
five_class,1,MidpointCompact_LR,1|0214|1,4,4,4
five_class,1,MidpointCompact_LR,1|0215|1,4,4,4
five_class,1,MidpointCompact_LR,1|0216|1,3,3,2
five_class,1,MidpointCompact_LR,1|0217|1,4,4,3
five_class,1,MidpointCompact_LR,1|0218|1,4,4,3
five_class,1,MidpointCompact_LR,1|0219|1,4,4,4
five_class,1,MidpointCompact_LR,1|0220|1,4,4,4
five_class,1,MidpointCompact_LR,1|0221|1,4,4,2
five_class,1,MidpointCompact_LR,1|0222|1,4,4,3
five_class,1,MidpointCompact_LR,1|0223|1,4,4,4
five_class,1,MidpointCompact_LR,1|0224|1,4,4,4
five_class,1,MidpointCompact_LR,1|0225|1,4,4,4
five_class,1,MidpointCompact_LR,1|0226|1,4,4,4
five_class,1,MidpointCompact_LR,1|0227|1,4,4,3
five_class,1,MidpointCompact_LR,1|0228|2,0,0,0
five_class,1,MidpointCompact_LR,1|0229|2,1,1,1
five_class,1,MidpointCompact_LR,1|0230|2,1,1,1
five_class,1,MidpointCompact_LR,1|0231|2,2,2,1
five_class,1,MidpointCompact_LR,1|0232|2,3,3,2
five_class,1,MidpointCompact_LR,1|0233|2,2,2,1
five_class,1,MidpointCompact_LR,1|0234|2,3,3,2
five_class,1,MidpointCompact_LR,1|0235|2,3,3,2
five_class,1,MidpointCompact_LR,1|0236|2,1,1,1
five_class,1,MidpointCompact_LR,1|0237|2,0,0,0
five_class,1,MidpointCompact_LR,1|0238|2,1,1,1
five_class,1,MidpointCompact_LR,1|0239|2,1,1,0
five_class,1,MidpointCompact_LR,1|0240|2,0,0,0
five_class,1,MidpointCompact_LR,1|0241|2,2,2,1
five_class,1,MidpointCompact_LR,1|0242|2,1,1,0
five_class,1,MidpointCompact_LR,1|0243|2,0,0,0
five_class,1,MidpointCompact_LR,1|0244|2,0,0,0
five_class,1,MidpointCompact_LR,1|0245|2,1,1,1
five_class,1,MidpointCompact_LR,1|0246|2,1,1,1
five_class,1,MidpointCompact_LR,1|0247|2,2,2,1
five_class,1,MidpointCompact_LR,1|0248|2,1,1,1
five_class,1,MidpointCompact_LR,1|0249|2,0,0,0
five_class,1,MidpointCompact_LR,1|0250|2,0,0,0
five_class,1,MidpointCompact_LR,1|0251|2,2,2,2
five_class,1,MidpointCompact_LR,1|0252|2,1,1,1
five_class,1,MidpointCompact_LR,1|0253|2,3,3,2
five_class,1,MidpointCompact_LR,1|0254|2,3,3,2
five_class,1,MidpointCompact_LR,1|0255|2,2,2,1
five_class,1,MidpointCompact_LR,1|0256|2,2,2,1
five_class,1,MidpointCompact_LR,1|0257|2,1,1,0
five_class,1,MidpointCompact_LR,1|0258|2,1,1,1
five_class,1,MidpointCompact_LR,1|0259|2,0,0,0
five_class,1,MidpointCompact_LR,1|0260|2,0,0,0
five_class,1,MidpointCompact_LR,1|0261|2,1,1,0
five_class,1,MidpointCompact_LR,1|0262|2,0,0,0
five_class,1,MidpointCompact_LR,1|0263|2,2,2,1
five_class,1,MidpointCompact_LR,1|0264|2,2,2,1
five_class,1,MidpointCompact_LR,1|0265|2,3,3,2
five_class,1,MidpointCompact_LR,1|0266|2,1,1,1
five_class,1,MidpointCompact_LR,1|0267|2,1,1,1
five_class,1,MidpointCompact_LR,1|0268|2,1,1,0
five_class,1,MidpointCompact_LR,1|0269|2,0,0,0
five_class,1,MidpointCompact_LR,1|0270|2,0,0,0
five_class,1,MidpointCompact_LR,1|0271|2,0,0,0
five_class,1,MidpointCompact_LR,1|0272|2,0,0,0
five_class,1,MidpointCompact_LR,1|0301|1,4,4,4
five_class,1,MidpointCompact_LR,1|0302|1,4,4,4
five_class,1,MidpointCompact_LR,1|0303|1,4,4,3
five_class,1,MidpointCompact_LR,1|0304|1,4,4,4
five_class,1,MidpointCompact_LR,1|0305|1,4,4,4
five_class,1,MidpointCompact_LR,1|0306|1,4,4,4
five_class,1,MidpointCompact_LR,1|0307|1,4,4,4
five_class,1,MidpointCompact_LR,1|0308|1,0,0,0
five_class,1,MidpointCompact_LR,1|0309|1,4,4,4
five_class,1,MidpointCompact_LR,1|0310|1,4,4,4
five_class,1,MidpointCompact_LR,1|0311|1,4,4,4
five_class,1,MidpointCompact_LR,1|0312|1,4,4,4
five_class,1,MidpointCompact_LR,1|0313|1,4,4,4
five_class,1,MidpointCompact_LR,1|0314|1,4,4,4
five_class,1,MidpointCompact_LR,1|0315|1,3,3,3
five_class,1,MidpointCompact_LR,1|0316|1,4,4,4
five_class,1,MidpointCompact_LR,1|0317|1,4,4,4
five_class,1,MidpointCompact_LR,1|0318|1,4,4,4
five_class,1,MidpointCompact_LR,1|0319|1,4,4,4
five_class,1,MidpointCompact_LR,1|0320|1,3,3,3
five_class,1,MidpointCompact_LR,1|0321|1,4,4,4
five_class,1,MidpointCompact_LR,1|0322|1,4,4,4
five_class,1,MidpointCompact_LR,1|0323|1,4,4,4
five_class,1,MidpointCompact_LR,1|0324|1,4,4,4
five_class,1,MidpointCompact_LR,1|0325|1,2,2,1
five_class,1,MidpointCompact_LR,1|0326|1,4,4,3
five_class,1,MidpointCompact_LR,1|0327|1,0,0,0
five_class,1,MidpointCompact_LR,1|0328|1,4,4,3
five_class,1,MidpointCompact_LR,1|0329|2,1,1,1
five_class,1,MidpointCompact_LR,1|0330|2,2,2,1
five_class,1,MidpointCompact_LR,1|0331|2,2,2,1
five_class,1,MidpointCompact_LR,1|0332|2,2,2,1
five_class,1,MidpointCompact_LR,1|0333|2,1,1,0
five_class,1,MidpointCompact_LR,1|0334|2,1,1,1
five_class,1,MidpointCompact_LR,1|0335|2,1,1,1
five_class,1,MidpointCompact_LR,1|0336|2,0,0,0
five_class,1,MidpointCompact_LR,1|0337|2,1,1,0
five_class,1,MidpointCompact_LR,1|0338|2,0,0,0
five_class,1,MidpointCompact_LR,1|0339|2,3,3,2
five_class,1,MidpointCompact_LR,1|0340|2,0,0,0
five_class,1,MidpointCompact_LR,1|0341|2,1,1,0
five_class,1,MidpointCompact_LR,1|0342|2,0,0,0
five_class,1,MidpointCompact_LR,1|0343|2,0,0,0
five_class,1,MidpointCompact_LR,1|0344|2,1,1,0
five_class,1,MidpointCompact_LR,1|0345|2,0,0,0
five_class,1,MidpointCompact_LR,1|0346|2,0,0,0
five_class,1,MidpointCompact_LR,1|0347|2,1,1,1
five_class,1,MidpointCompact_LR,1|0348|2,0,0,0
five_class,1,MidpointCompact_LR,1|0349|2,0,0,0
five_class,1,MidpointCompact_LR,1|0350|2,1,1,1
five_class,1,MidpointCompact_LR,1|0351|2,2,2,1
five_class,1,MidpointCompact_LR,1|0352|2,1,1,0
five_class,1,MidpointCompact_LR,1|0353|2,0,0,0
five_class,1,MidpointCompact_LR,1|0354|2,1,1,1
five_class,1,MidpointCompact_LR,1|0355|2,2,2,1
five_class,1,MidpointCompact_LR,1|0356|2,0,0,0
five_class,1,MidpointCompact_LR,1|0357|2,3,3,2
five_class,1,MidpointCompact_LR,1|0358|2,0,0,0
five_class,1,MidpointCompact_LR,1|0359|2,0,0,0
five_class,1,MidpointCompact_LR,1|0360|2,0,0,0
five_class,1,MidpointCompact_LR,1|0361|2,0,0,0
five_class,1,MidpointCompact_LR,1|0362|2,1,1,0
five_class,1,MidpointCompact_LR,1|0363|2,1,1,0
five_class,1,MidpointCompact_LR,1|0364|2,1,1,1
five_class,1,MidpointCompact_LR,1|0365|2,0,0,0
five_class,1,MidpointCompact_LR,1|0366|2,0,0,0
five_class,1,MidpointCompact_LR,1|0367|2,0,0,0
five_class,1,MidpointCompact_LR,1|0368|2,0,0,0
five_class,1,MidpointCompact_LR,1|0369|2,0,0,0
five_class,1,MidpointCompact_LR,1|0401|1,4,4,4
five_class,1,MidpointCompact_LR,1|0402|1,4,4,4
five_class,1,MidpointCompact_LR,1|0403|1,4,4,4
five_class,1,MidpointCompact_LR,1|0404|1,4,4,4
five_class,1,MidpointCompact_LR,1|0405|1,4,4,4
five_class,1,MidpointCompact_LR,1|0406|1,4,4,4
five_class,1,MidpointCompact_LR,1|0407|1,4,4,4
five_class,1,MidpointCompact_LR,1|0408|1,4,4,4
five_class,1,MidpointCompact_LR,1|0409|1,4,4,4
five_class,1,MidpointCompact_LR,1|0410|1,4,4,4
five_class,1,MidpointCompact_LR,1|0411|1,4,4,4
five_class,1,MidpointCompact_LR,1|0412|1,4,4,2
five_class,1,MidpointCompact_LR,1|0413|1,4,4,4
five_class,1,MidpointCompact_LR,1|0414|1,4,4,4
five_class,1,MidpointCompact_LR,1|0415|1,4,4,4
five_class,1,MidpointCompact_LR,1|0416|1,4,4,4
five_class,1,MidpointCompact_LR,1|0417|1,4,4,4
five_class,1,MidpointCompact_LR,1|0418|1,4,4,4
five_class,1,MidpointCompact_LR,1|0419|1,4,4,4
five_class,1,MidpointCompact_LR,1|0420|1,4,4,4
five_class,1,MidpointCompact_LR,1|0421|1,4,4,4
five_class,1,MidpointCompact_LR,1|0422|1,4,4,4
five_class,1,MidpointCompact_LR,1|0423|1,4,4,4
five_class,1,MidpointCompact_LR,1|0424|1,4,4,3
five_class,1,MidpointCompact_LR,1|0425|1,4,4,4
five_class,1,MidpointCompact_LR,1|0426|1,4,4,4
five_class,1,MidpointCompact_LR,1|0427|1,4,4,4
five_class,1,MidpointCompact_LR,1|0428|1,4,4,4
five_class,1,MidpointCompact_LR,1|0429|1,4,4,4
five_class,1,MidpointCompact_LR,1|0430|2,1,1,1
five_class,1,MidpointCompact_LR,1|0431|2,0,0,0
five_class,1,MidpointCompact_LR,1|0432|2,1,1,1
five_class,1,MidpointCompact_LR,1|0433|2,1,1,0
five_class,1,MidpointCompact_LR,1|0434|2,0,0,0
five_class,1,MidpointCompact_LR,1|0435|2,1,1,1
five_class,1,MidpointCompact_LR,1|0436|2,2,2,2
five_class,1,MidpointCompact_LR,1|0437|2,2,2,1
five_class,1,MidpointCompact_LR,1|0438|2,2,2,1
five_class,1,MidpointCompact_LR,1|0439|2,0,0,0
five_class,1,MidpointCompact_LR,1|0440|2,0,0,0
five_class,1,MidpointCompact_LR,1|0441|2,2,2,2
five_class,1,MidpointCompact_LR,1|0442|2,1,1,1
five_class,1,MidpointCompact_LR,1|0443|2,0,0,0
five_class,1,MidpointCompact_LR,1|0444|2,1,1,0
five_class,1,MidpointCompact_LR,1|0445|2,4,4,3
five_class,1,MidpointCompact_LR,1|0446|2,0,0,0
five_class,1,MidpointCompact_LR,1|0447|2,0,0,0
five_class,1,MidpointCompact_LR,1|0448|2,0,0,0
five_class,1,MidpointCompact_LR,1|0449|2,0,0,0
five_class,1,MidpointCompact_LR,1|0450|2,1,1,0
five_class,1,MidpointCompact_LR,1|0451|2,1,1,0
five_class,1,MidpointCompact_LR,1|0452|2,0,0,0
five_class,1,MidpointCompact_LR,1|0453|2,2,2,2
five_class,1,MidpointCompact_LR,1|0454|2,1,1,1
five_class,1,MidpointCompact_LR,1|0455|2,0,0,0
five_class,1,MidpointCompact_LR,1|0456|2,1,1,0
five_class,1,MidpointCompact_LR,1|0457|2,0,0,0
five_class,1,MidpointCompact_LR,1|0458|2,1,1,1
five_class,1,MidpointCompact_LR,1|0459|2,1,1,0
five_class,1,MidpointCompact_LR,1|0460|2,1,1,1
five_class,1,MidpointCompact_LR,1|0461|2,0,0,0
five_class,1,MidpointCompact_LR,1|0462|2,0,0,0
five_class,1,MidpointCompact_LR,1|0463|2,0,0,0
five_class,1,MidpointCompact_LR,1|0464|2,3,3,2
five_class,1,MidpointCompact_LR,1|0465|2,1,1,0
five_class,1,MidpointCompact_LR,1|0466|2,2,2,2
five_class,1,MidpointCompact_LR,1|0467|2,0,0,0
five_class,1,MidpointCompact_LR,1|0468|2,0,0,0
five_class,1,MidpointCompact_LR,1|0469|2,1,1,0
five_class,1,MidpointCompact_LR,1|0470|2,0,0,0
five_class,1,MidpointCompact_LR,1|0471|2,2,2,1
five_class,1,MidpointCompact_LR,1|0472|2,1,1,0
five_class,1,MidpointCompact_LR,1|0473|2,1,1,1
five_class,1,MidpointCompact_LR,1|0474|2,0,0,0
five_class,1,MidpointCompact_LR,1|0475|2,0,0,0
five_class,1,MidpointCompact_LR,1|0476|2,0,0,0
five_class,1,MidpointCompact_LR,1|0477|2,0,0,0
five_class,1,MidpointCompact_LR,1|0478|2,1,1,0
five_class,1,MidpointCompact_LR,1|0479|2,0,0,0
five_class,1,MidpointCompact_LR,1|0480|2,0,0,0
five_class,1,MidpointCompact_LR,1|0481|2,0,0,0
five_class,1,MidpointCompact_LR,1|0501|1,4,4,4
five_class,1,MidpointCompact_LR,1|0502|1,4,4,4
five_class,1,MidpointCompact_LR,1|0503|1,4,4,4
five_class,1,MidpointCompact_LR,1|0504|1,4,4,4
five_class,1,MidpointCompact_LR,1|0505|1,4,4,4
five_class,1,MidpointCompact_LR,1|0506|1,4,4,4
five_class,1,MidpointCompact_LR,1|0507|1,4,4,3
five_class,1,MidpointCompact_LR,1|0508|1,4,4,3
five_class,1,MidpointCompact_LR,1|0509|1,4,4,4
five_class,1,MidpointCompact_LR,1|0510|1,4,4,4
five_class,1,MidpointCompact_LR,1|0511|1,3,3,2
five_class,1,MidpointCompact_LR,1|0512|1,4,4,4
five_class,1,MidpointCompact_LR,1|0513|1,4,4,4
five_class,1,MidpointCompact_LR,1|0514|1,4,4,4
five_class,1,MidpointCompact_LR,1|0515|1,4,4,4
five_class,1,MidpointCompact_LR,1|0516|1,4,4,4
five_class,1,MidpointCompact_LR,1|0517|1,4,4,4
five_class,1,MidpointCompact_LR,1|0518|1,4,4,4
five_class,1,MidpointCompact_LR,1|0519|1,4,4,4
five_class,1,MidpointCompact_LR,1|0520|1,4,4,4
five_class,1,MidpointCompact_LR,1|0521|1,4,4,4
five_class,1,MidpointCompact_LR,1|0522|1,4,4,4
five_class,1,MidpointCompact_LR,1|0523|1,4,4,4
five_class,1,MidpointCompact_LR,1|0524|1,4,4,4
five_class,1,MidpointCompact_LR,1|0525|1,4,4,4
five_class,1,MidpointCompact_LR,1|0526|1,4,4,4
five_class,1,MidpointCompact_LR,1|0527|1,4,4,4
five_class,1,MidpointCompact_LR,1|0528|1,4,4,3
five_class,1,MidpointCompact_LR,1|0529|2,1,1,1
five_class,1,MidpointCompact_LR,1|0530|2,1,1,0
five_class,1,MidpointCompact_LR,1|0531|2,0,0,0
five_class,1,MidpointCompact_LR,1|0532|2,1,1,0
five_class,1,MidpointCompact_LR,1|0533|2,1,1,0
five_class,1,MidpointCompact_LR,1|0534|2,1,1,1
five_class,1,MidpointCompact_LR,1|0535|2,1,1,0
five_class,1,MidpointCompact_LR,1|0536|2,0,0,0
five_class,1,MidpointCompact_LR,1|0537|2,1,1,0
five_class,1,MidpointCompact_LR,1|0538|2,1,1,0
five_class,1,MidpointCompact_LR,1|0539|2,0,0,0
five_class,1,MidpointCompact_LR,1|0540|2,0,0,0
five_class,1,MidpointCompact_LR,1|0541|2,0,0,0
five_class,1,MidpointCompact_LR,1|0542|2,0,0,0
five_class,1,MidpointCompact_LR,1|0543|2,0,0,0
five_class,1,MidpointCompact_LR,1|0544|2,1,1,0
five_class,1,MidpointCompact_LR,1|0545|2,0,0,0
five_class,1,MidpointCompact_LR,1|0546|2,1,1,0
five_class,1,MidpointCompact_LR,1|0547|2,1,1,1
five_class,1,MidpointCompact_LR,1|0548|2,1,1,1
five_class,1,MidpointCompact_LR,1|0549|2,0,0,0
five_class,1,MidpointCompact_LR,1|0550|2,0,0,0
five_class,1,MidpointCompact_LR,1|0551|2,0,0,0
five_class,1,MidpointCompact_LR,1|0552|2,0,0,0
five_class,1,MidpointCompact_LR,1|0553|2,1,1,1
five_class,1,MidpointCompact_LR,1|0554|2,2,2,1
five_class,1,MidpointCompact_LR,1|0555|2,1,1,1
five_class,1,MidpointCompact_LR,1|0556|2,0,0,0
five_class,1,MidpointCompact_LR,1|0557|2,1,1,1
five_class,1,MidpointCompact_LR,1|0558|2,1,1,0
five_class,1,MidpointCompact_LR,1|0559|2,1,1,0
five_class,1,MidpointCompact_LR,1|0560|2,1,1,0
five_class,1,MidpointCompact_LR,1|0561|2,0,0,0
five_class,1,MidpointCompact_LR,1|0562|2,1,1,0
five_class,1,MidpointCompact_LR,1|0563|2,1,1,1
five_class,1,MidpointCompact_LR,1|0564|2,1,1,1
five_class,1,MidpointCompact_LR,1|0565|2,0,0,0
five_class,1,MidpointCompact_LR,1|0566|2,1,1,1
five_class,1,MidpointCompact_LR,1|0567|2,0,0,0
five_class,1,MidpointCompact_LR,1|0568|2,0,0,0
five_class,1,MidpointCompact_LR,1|0601|1,4,4,4
five_class,1,MidpointCompact_LR,1|0602|1,4,4,4
five_class,1,MidpointCompact_LR,1|0603|1,4,4,4
five_class,1,MidpointCompact_LR,1|0604|1,4,4,4
five_class,1,MidpointCompact_LR,1|0605|1,4,4,4
five_class,1,MidpointCompact_LR,1|0606|1,4,4,4
five_class,1,MidpointCompact_LR,1|0607|1,4,4,4
five_class,1,MidpointCompact_LR,1|0608|1,4,4,4
five_class,1,MidpointCompact_LR,1|0609|1,4,4,4
five_class,1,MidpointCompact_LR,1|0610|1,4,4,4
five_class,1,MidpointCompact_LR,1|0611|1,4,4,4
five_class,1,MidpointCompact_LR,1|0612|1,4,4,4
five_class,1,MidpointCompact_LR,1|0613|1,4,4,4
five_class,1,MidpointCompact_LR,1|0614|1,4,4,4
five_class,1,MidpointCompact_LR,1|0615|1,4,4,4
five_class,1,MidpointCompact_LR,1|0616|1,4,4,4
five_class,1,MidpointCompact_LR,1|0617|1,4,4,4
five_class,1,MidpointCompact_LR,1|0618|1,4,4,4
five_class,1,MidpointCompact_LR,1|0619|1,4,4,3
five_class,1,MidpointCompact_LR,1|0620|1,4,4,4
five_class,1,MidpointCompact_LR,1|0621|1,4,4,4
five_class,1,MidpointCompact_LR,1|0622|1,4,4,4
five_class,1,MidpointCompact_LR,1|0623|1,4,4,4
five_class,1,MidpointCompact_LR,1|0624|1,3,3,3
five_class,1,MidpointCompact_LR,1|0625|1,4,4,4
five_class,1,MidpointCompact_LR,1|0626|1,4,4,3
five_class,1,MidpointCompact_LR,1|0627|2,0,0,0
five_class,1,MidpointCompact_LR,1|0628|2,0,0,1
five_class,1,MidpointCompact_LR,1|0629|2,0,0,0
five_class,1,MidpointCompact_LR,1|0630|2,1,1,1
five_class,1,MidpointCompact_LR,1|0631|2,1,1,0
five_class,1,MidpointCompact_LR,1|0632|2,0,0,0
five_class,1,MidpointCompact_LR,1|0633|2,1,1,1
five_class,1,MidpointCompact_LR,1|0634|2,1,1,1
five_class,1,MidpointCompact_LR,1|0635|2,0,0,0
five_class,1,MidpointCompact_LR,1|0636|2,0,0,0
five_class,1,MidpointCompact_LR,1|0637|2,1,1,1
five_class,1,MidpointCompact_LR,1|0638|2,0,0,0
five_class,1,MidpointCompact_LR,1|0639|2,1,1,0
five_class,1,MidpointCompact_LR,1|0640|2,0,0,0
five_class,1,MidpointCompact_LR,1|0641|2,0,0,0
five_class,1,MidpointCompact_LR,1|0642|2,0,0,0
five_class,1,MidpointCompact_LR,1|0643|2,0,0,0
five_class,1,MidpointCompact_LR,1|0644|2,0,0,0
five_class,1,MidpointCompact_LR,1|0645|2,2,2,1
five_class,1,MidpointCompact_LR,1|0646|2,1,1,0
five_class,1,MidpointCompact_LR,1|0647|2,1,1,1
five_class,1,MidpointCompact_LR,1|0648|2,0,0,0
five_class,1,MidpointCompact_LR,1|0649|2,0,0,0
five_class,1,MidpointCompact_LR,1|0650|2,0,0,1
five_class,1,MidpointCompact_LR,1|0651|2,0,0,1
five_class,1,MidpointCompact_LR,1|0652|2,1,1,0
five_class,1,MidpointCompact_LR,1|0653|2,0,0,0
five_class,1,MidpointCompact_LR,1|0654|2,1,1,1
five_class,1,MidpointCompact_LR,1|0655|2,0,0,0
five_class,1,MidpointCompact_LR,1|0656|2,0,0,0
five_class,1,MidpointCompact_LR,1|0657|2,0,0,0
five_class,1,MidpointCompact_LR,1|0658|2,0,0,0
five_class,1,MidpointCompact_LR,1|0659|2,0,0,0
five_class,1,MidpointCompact_LR,1|0660|2,0,0,0
five_class,1,MidpointCompact_LR,1|0661|2,1,1,1
five_class,1,MidpointCompact_LR,1|0662|2,0,0,0
five_class,1,MidpointCompact_LR,1|0663|2,0,0,0
five_class,1,MidpointCompact_LR,1|0664|2,0,0,0
five_class,1,MidpointCompact_LR,1|0665|2,0,0,0
five_class,1,MidpointCompact_LR,1|0666|2,0,0,0
five_class,1,MidpointCompact_LR,1|0667|2,1,1,1
five_class,1,MidpointCompact_LR,1|0668|2,0,0,0
five_class,1,MidpointCompact_LR,1|0669|2,0,0,0
five_class,1,MidpointCompact_LR,1|0670|2,0,0,0
five_class,1,MidpointCompact_LR,1|0671|2,0,0,0
five_class,1,MidpointCompact_LR,1|0672|2,1,1,0
five_class,1,MidpointCompact_LR,1|0673|2,0,0,0
five_class,1,MidpointCompact_LR,1|0674|2,0,0,0
five_class,1,MidpointCompact_LR,1|0675|2,0,0,0
five_class,1,MidpointCompact_LR,1|0677|2,0,0,0
five_class,2,MidpointCompact_LR,2|2101|3,4,4,3
five_class,2,MidpointCompact_LR,2|2102|3,4,4,3
five_class,2,MidpointCompact_LR,2|2103|3,4,4,4
five_class,2,MidpointCompact_LR,2|2104|3,4,4,4
five_class,2,MidpointCompact_LR,2|2105|3,4,4,4
five_class,2,MidpointCompact_LR,2|2106|3,4,4,4
five_class,2,MidpointCompact_LR,2|2107|3,3,3,4
five_class,2,MidpointCompact_LR,2|2108|3,3,3,4
five_class,2,MidpointCompact_LR,2|2109|3,4,4,4
five_class,2,MidpointCompact_LR,2|2110|3,4,4,3
five_class,2,MidpointCompact_LR,2|2111|3,4,4,4
five_class,2,MidpointCompact_LR,2|2112|3,4,4,4
five_class,2,MidpointCompact_LR,2|2113|3,4,4,4
five_class,2,MidpointCompact_LR,2|2114|3,4,4,2
five_class,2,MidpointCompact_LR,2|2115|3,4,4,2
five_class,2,MidpointCompact_LR,2|2116|3,2,2,3
five_class,2,MidpointCompact_LR,2|2117|3,4,4,4
five_class,2,MidpointCompact_LR,2|2118|3,4,4,4
five_class,2,MidpointCompact_LR,2|2119|3,4,4,4
five_class,2,MidpointCompact_LR,2|2120|3,4,4,4
five_class,2,MidpointCompact_LR,2|2121|3,4,4,4
five_class,2,MidpointCompact_LR,2|2122|3,4,4,4
five_class,2,MidpointCompact_LR,2|2123|3,4,4,4
five_class,2,MidpointCompact_LR,2|2124|3,4,4,3
