Source,Altitude,TreeKey,Class,File
L1,20,1|0353|2,0,020/0_0353_1_2_020_1.las
L1,20,1|0338|2,0,020/0_0338_1_2_020_1.las
L1,20,1|0342|2,0,020/0_0342_1_2_020_1.las
L1,20,1|0366|2,0,020/0_0366_1_2_020_1.las
L1,20,1|0349|2,0,020/0_0349_1_2_020_1.las
L1,20,1|0365|2,0,020/0_0365_1_2_020_1.las
L1,20,1|0359|2,0,020/0_0359_1_2_020_1.las
L1,20,1|0244|2,0,020/0_0244_1_2_020_1.las
L1,20,1|0361|2,0,020/0_0361_1_2_020_1.las
L1,20,1|0369|2,0,020/0_0369_1_2_020_1.las
L1,20,1|0360|2,0,020/0_0360_1_2_020_1.las
L1,20,1|0368|2,0,020/0_0368_1_2_020_1.las
L1,20,1|0431|2,0,020/0_0431_1_2_020_1.las
L1,20,1|0462|2,0,020/0_0462_1_2_020_1.las
L1,20,1|0452|2,0,020/0_0452_1_2_020_1.las
L1,20,1|0461|2,0,020/0_0461_1_2_020_1.las
L1,20,1|0463|2,0,020/0_0463_1_2_020_1.las
L1,20,1|0439|2,0,020/0_0439_1_2_020_1.las
L1,20,1|0470|2,0,020/0_0470_1_2_020_1.las
L1,20,1|0448|2,0,020/0_0448_1_2_020_1.las
L1,20,1|0345|2,0,020/0_0345_1_2_020_1.las
L1,20,1|0479|2,0,020/0_0479_1_2_020_1.las
L1,20,1|0531|2,0,020/0_0531_1_2_020_1.las
L1,20,1|0536|2,0,020/0_0536_1_2_020_1.las
L1,20,1|0540|2,0,020/0_0540_1_2_020_1.las
L1,20,1|0457|2,0,020/0_0457_1_2_020_1.las
L1,20,1|0545|2,0,020/0_0545_1_2_020_1.las
L1,20,1|0551|2,0,020/0_0551_1_2_020_1.las
L1,20,1|0480|2,0,020/0_0480_1_2_020_1.las
L1,20,1|0468|2,0,020/0_0468_1_2_020_1.las
L1,20,1|0477|2,0,020/0_0477_1_2_020_1.las
L1,20,1|0455|2,0,020/0_0455_1_2_020_1.las
L1,20,1|0549|2,0,020/0_0549_1_2_020_1.las
L1,20,1|0541|2,0,020/0_0541_1_2_020_1.las
L1,20,1|0550|2,0,020/0_0550_1_2_020_1.las
L1,20,1|0556|2,0,020/0_0556_1_2_020_1.las
L1,20,1|0434|2,0,020/0_0434_1_2_020_1.las
L1,20,1|0542|2,0,020/0_0542_1_2_020_1.las
L1,20,1|0543|2,0,020/0_0543_1_2_020_1.las
L1,20,1|0552|2,0,020/0_0552_1_2_020_1.las
L1,20,1|0561|2,0,020/0_0561_1_2_020_1.las
L1,20,1|0567|2,0,020/0_0567_1_2_020_1.las
L1,20,1|0565|2,0,020/0_0565_1_2_020_1.las
L1,20,1|0629|2,0,020/0_0629_1_2_020_1.las
L1,20,1|0481|2,0,020/0_0481_1_2_020_1.las
L1,20,1|0475|2,0,020/0_0475_1_2_020_1.las
L1,20,1|0568|2,0,020/0_0568_1_2_020_1.las
L1,20,1|0627|2,0,020/0_0627_1_2_020_1.las
L1,20,1|0447|2,0,020/0_0447_1_2_020_1.las
L1,20,1|0628|2,0,020/0_0628_1_2_020_1.las
L1,20,1|0638|2,0,020/0_0638_1_2_020_1.las
L1,20,1|0636|2,0,020/0_0636_1_2_020_1.las
L1,20,1|0640|2,0,020/0_0640_1_2_020_1.las
L1,20,1|0635|2,0,020/0_0635_1_2_020_1.las
L1,20,1|0476|2,0,020/0_0476_1_2_020_1.las
L1,20,1|0649|2,0,020/0_0649_1_2_020_1.las
L1,20,1|0653|2,0,020/0_0653_1_2_020_1.las
L1,20,1|0657|2,0,020/0_0657_1_2_020_1.las
L1,20,1|0641|2,0,020/0_0641_1_2_020_1.las
L1,20,1|0650|2,0,020/0_0650_1_2_020_1.las
L1,20,1|0632|2,0,020/0_0632_1_2_020_1.las
L1,20,1|0643|2,0,020/0_0643_1_2_020_1.las
L1,20,1|0642|2,0,020/0_0642_1_2_020_1.las
L1,20,1|0648|2,0,020/0_0648_1_2_020_1.las
L1,20,1|0644|2,0,020/0_0644_1_2_020_1.las
L1,20,1|0658|2,0,020/0_0658_1_2_020_1.las
L1,20,1|0655|2,0,020/0_0655_1_2_020_1.las
L1,20,1|0659|2,0,020/0_0659_1_2_020_1.las
L1,20,1|0656|2,0,020/0_0656_1_2_020_1.las
L1,20,1|0467|2,0,020/0_0467_1_2_020_1.las
L1,20,1|0651|2,0,020/0_0651_1_2_020_1.las
L1,20,1|0670|2,0,020/0_0670_1_2_020_1.las
L1,20,1|0474|2,0,020/0_0474_1_2_020_1.las
L1,20,1|0449|2,0,020/0_0449_1_2_020_1.las
L1,20,1|0669|2,0,020/0_0669_1_2_020_1.las
L1,20,1|0666|2,0,020/0_0666_1_2_020_1.las
L1,20,1|0663|2,0,020/0_0663_1_2_020_1.las
L1,20,1|0668|2,0,020/0_0668_1_2_020_1.las
L1,20,1|0660|2,0,020/0_0660_1_2_020_1.las
L1,20,1|0662|2,0,020/0_0662_1_2_020_1.las
L1,20,1|0665|2,0,020/0_0665_1_2_020_1.las
L1,20,3|3171|4,0,020/0_3171_3_4_020_1.las
L1,20,3|3152|4,0,020/0_3152_3_4_020_1.las
L1,20,1|0664|2,0,020/0_0664_1_2_020_1.las
L1,20,3|3316|4,0,020/0_3316_3_4_020_1.las
L1,20,1|0673|2,0,020/0_0673_1_2_020_1.las
L1,20,3|3317|4,0,020/0_3317_3_4_020_1.las
L1,20,2|2510|4,0,020/0_2510_2_4_020_1.las
L1,20,1|0674|2,0,020/0_0674_1_2_020_1.las
L1,20,1|0671|2,0,020/0_0671_1_2_020_1.las
L1,20,1|0675|2,0,020/0_0675_1_2_020_1.las
L1,20,3|3311|4,0,020/0_3311_3_4_020_1.las
L1,20,3|3302|4,0,020/0_3302_3_4_020_1.las
L1,20,2|2511|4,0,020/0_2511_2_4_020_1.las
L1,20,4|4208|4,0,020/0_4208_4_4_020_1.las
L1,20,1|0677|2,0,020/0_0677_1_2_020_1.las
L1,20,3|3314|4,0,020/0_3314_3_4_020_1.las
L1,20,3|3207|4,0,020/0_3207_3_4_020_1.las
L1,20,2|2604|4,0,020/0_2604_2_4_020_1.las
L1,20,3|3360|4,0,020/0_3360_3_4_020_1.las
L1,20,3|3331|4,0,020/0_3331_3_4_020_1.las
L1,20,4|4114|4,0,020/0_4114_4_4_020_1.las
L1,20,3|3333|4,0,020/0_3333_3_4_020_1.las
L1,20,3|3362|4,0,020/0_3362_3_4_020_1.las
L1,20,3|3268|4,0,020/0_3268_3_4_020_1.las
L1,20,3|3353|4,0,020/0_3353_3_4_020_1.las
L1,20,1|0130|2,1,020/1_0130_1_2_020_1.las
L1,20,1|0132|2,1,020/1_0132_1_2_020_1.las
L1,20,1|0131|2,1,020/1_0131_1_2_020_1.las
L1,20,1|0128|2,1,020/1_0128_1_2_020_1.las
L1,20,1|0443|2,0,020/0_0443_1_2_020_1.las
L1,20,1|0150|2,1,020/1_0150_1_2_020_1.las
L1,20,1|0137|2,1,020/1_0137_1_2_020_1.las
L1,20,1|0138|2,1,020/1_0138_1_2_020_1.las
L1,20,1|0440|2,0,020/0_0440_1_2_020_1.las
L1,20,1|0136|2,1,020/1_0136_1_2_020_1.las
L1,20,1|0149|2,1,020/1_0149_1_2_020_1.las
L1,20,1|0162|2,1,020/1_0162_1_2_020_1.las
L1,20,1|0129|2,1,020/1_0129_1_2_020_1.las
L1,20,1|0153|2,1,020/1_0153_1_2_020_1.las
L1,20,1|0134|2,1,020/1_0134_1_2_020_1.las
L1,20,1|0156|2,1,020/1_0156_1_2_020_1.las
L1,20,1|0160|2,1,020/1_0160_1_2_020_1.las
L1,20,1|0151|2,1,020/1_0151_1_2_020_1.las
L1,20,1|0152|2,1,020/1_0152_1_2_020_1.las
L1,20,1|0157|2,1,020/1_0157_1_2_020_1.las
L1,20,1|0147|2,1,020/1_0147_1_2_020_1.las
L1,20,1|0135|2,1,020/1_0135_1_2_020_1.las
L1,20,1|0159|2,1,020/1_0159_1_2_020_1.las
L1,20,1|0143|2,1,020/1_0143_1_2_020_1.las
L1,20,1|0163|2,1,020/1_0163_1_2_020_1.las
L1,20,1|0144|2,1,020/1_0144_1_2_020_1.las
L1,20,1|0229|2,1,020/1_0229_1_2_020_1.las
L1,20,1|0158|2,1,020/1_0158_1_2_020_1.las
L1,20,1|0170|2,1,020/1_0170_1_2_020_1.las
L1,20,1|0230|2,1,020/1_0230_1_2_020_1.las
L1,20,1|0248|2,1,020/1_0248_1_2_020_1.las
L1,20,1|0167|2,1,020/1_0167_1_2_020_1.las
L1,20,1|0252|2,1,020/1_0252_1_2_020_1.las
L1,20,1|0173|2,1,020/1_0173_1_2_020_1.las
L1,20,1|0246|2,1,020/1_0246_1_2_020_1.las
L1,20,1|0238|2,1,020/1_0238_1_2_020_1.las
L1,20,1|0266|2,1,020/1_0266_1_2_020_1.las
L1,20,1|0261|2,1,020/1_0261_1_2_020_1.las
L1,20,1|0257|2,1,020/1_0257_1_2_020_1.las
L1,20,1|0164|2,1,020/1_0164_1_2_020_1.las
L1,20,1|0242|2,1,020/1_0242_1_2_020_1.las
L1,20,1|0236|2,1,020/1_0236_1_2_020_1.las
L1,20,1|0245|2,1,020/1_0245_1_2_020_1.las
L1,20,1|0267|2,1,020/1_0267_1_2_020_1.las
L1,20,1|0268|2,1,020/1_0268_1_2_020_1.las
L1,20,1|0258|2,1,020/1_0258_1_2_020_1.las
L1,20,1|0347|2,1,020/1_0347_1_2_020_1.las
L1,20,1|0333|2,1,020/1_0333_1_2_020_1.las
L1,20,1|0430|2,1,020/1_0430_1_2_020_1.las
L1,20,1|0337|2,1,020/1_0337_1_2_020_1.las
L1,20,1|0362|2,1,020/1_0362_1_2_020_1.las
L1,20,1|0432|2,1,020/1_0432_1_2_020_1.las
L1,20,1|0354|2,1,020/1_0354_1_2_020_1.las
L1,20,1|0350|2,1,020/1_0350_1_2_020_1.las
L1,20,1|0329|2,1,020/1_0329_1_2_020_1.las
L1,20,1|0344|2,1,020/1_0344_1_2_020_1.las
L1,20,1|0239|2,1,020/1_0239_1_2_020_1.las
L1,20,1|0335|2,1,020/1_0335_1_2_020_1.las
L1,20,1|0364|2,1,020/1_0364_1_2_020_1.las
L1,20,1|0139|2,1,020/1_0139_1_2_020_1.las
L1,20,1|0352|2,1,020/1_0352_1_2_020_1.las
L1,20,1|0363|2,1,020/1_0363_1_2_020_1.las
L1,20,1|0444|2,1,020/1_0444_1_2_020_1.las
L1,20,1|0529|2,1,020/1_0529_1_2_020_1.las
L1,20,1|0532|2,1,020/1_0532_1_2_020_1.las
L1,20,1|0435|2,1,020/1_0435_1_2_020_1.las
L1,20,1|0530|2,1,020/1_0530_1_2_020_1.las
L1,20,1|0454|2,1,020/1_0454_1_2_020_1.las
L1,20,1|0473|2,1,020/1_0473_1_2_020_1.las
L1,20,1|0539|2,0,020/0_0539_1_2_020_1.las
L1,20,1|0544|2,1,020/1_0544_1_2_020_1.las
L1,20,1|0537|2,1,020/1_0537_1_2_020_1.las
L1,20,1|0334|2,1,020/1_0334_1_2_020_1.las
L1,20,1|0451|2,1,020/1_0451_1_2_020_1.las
L1,20,1|0456|2,1,020/1_0456_1_2_020_1.las
L1,20,1|0538|2,1,020/1_0538_1_2_020_1.las
L1,20,1|0533|2,1,020/1_0533_1_2_020_1.las
L1,20,1|0458|2,1,020/1_0458_1_2_020_1.las
L1,20,1|0534|2,1,020/1_0534_1_2_020_1.las
L1,20,1|0547|2,1,020/1_0547_1_2_020_1.las
L1,20,1|0145|2,1,020/1_0145_1_2_020_1.las
L1,20,1|0559|2,1,020/1_0559_1_2_020_1.las
L1,20,1|0469|2,1,020/1_0469_1_2_020_1.las
L1,20,1|0535|2,1,020/1_0535_1_2_020_1.las
L1,20,1|0459|2,1,020/1_0459_1_2_020_1.las
L1,20,1|0465|2,1,020/1_0465_1_2_020_1.las
L1,20,1|0558|2,1,020/1_0558_1_2_020_1.las
L1,20,1|0553|2,1,020/1_0553_1_2_020_1.las
L1,20,1|0433|2,1,020/1_0433_1_2_020_1.las
L1,20,1|0546|2,1,020/1_0546_1_2_020_1.las
L1,20,1|0442|2,1,020/1_0442_1_2_020_1.las
L1,20,1|0341|2,1,020/1_0341_1_2_020_1.las
L1,20,1|0548|2,1,020/1_0548_1_2_020_1.las
L1,20,1|0555|2,1,020/1_0555_1_2_020_1.las
L1,20,1|0631|2,1,020/1_0631_1_2_020_1.las
L1,20,1|0634|2,1,020/1_0634_1_2_020_1.las
L1,20,1|0563|2,1,020/1_0563_1_2_020_1.las
L1,20,1|0639|2,1,020/1_0639_1_2_020_1.las
L1,20,1|0557|2,1,020/1_0557_1_2_020_1.las
L1,20,1|0633|2,1,020/1_0633_1_2_020_1.las
L1,20,3|3106|4,1,020/1_3106_3_4_020_1.las
L1,20,1|0460|2,1,020/1_0460_1_2_020_1.las
L1,20,1|0647|2,1,020/1_0647_1_2_020_1.las
L1,20,1|0646|2,1,020/1_0646_1_2_020_1.las
L1,20,1|0562|2,1,020/1_0562_1_2_020_1.las
L1,20,1|0566|2,1,020/1_0566_1_2_020_1.las
L1,20,1|0560|2,1,020/1_0560_1_2_020_1.las
L1,20,1|0654|2,1,020/1_0654_1_2_020_1.las
L1,20,1|0661|2,1,020/1_0661_1_2_020_1.las
L1,20,1|0630|2,1,020/1_0630_1_2_020_1.las
L1,20,1|0564|2,1,020/1_0564_1_2_020_1.las
L1,20,1|0637|2,1,020/1_0637_1_2_020_1.las
L1,20,1|0672|2,1,020/1_0672_1_2_020_1.las
L1,20,2|2602|4,1,020/1_2602_2_4_020_1.las
L1,20,3|3101|4,1,020/1_3101_3_4_020_1.las
L1,20,3|3125|4,1,020/1_3125_3_4_020_1.las
L1,20,3|3135|4,1,020/1_3135_3_4_020_1.las
L1,20,1|0472|2,1,020/1_0472_1_2_020_1.las
L1,20,3|3128|4,1,020/1_3128_3_4_020_1.las
L1,20,3|3123|4,1,020/1_3123_3_4_020_1.las
L1,20,1|0652|2,1,020/1_0652_1_2_020_1.las
L1,20,3|3121|4,1,020/1_3121_3_4_020_1.las
L1,20,3|3103|4,1,020/1_3103_3_4_020_1.las
L1,20,3|3145|4,1,020/1_3145_3_4_020_1.las
L1,20,1|0478|2,1,020/1_0478_1_2_020_1.las
L1,20,3|3167|4,1,020/1_3167_3_4_020_1.las
L1,20,1|0450|2,1,020/1_0450_1_2_020_1.las
L1,20,3|3150|4,1,020/1_3150_3_4_020_1.las
L1,20,1|0446|2,0,020/0_0446_1_2_020_1.las
L1,20,3|3318|4,1,020/1_3318_3_4_020_1.las
L1,20,3|3250|4,1,020/1_3250_3_4_020_1.las
L1,20,3|3319|4,1,020/1_3319_3_4_020_1.las
L1,20,3|3344|4,1,020/1_3344_3_4_020_1.las
L1,20,3|3303|4,1,020/1_3303_3_4_020_1.las
L1,20,3|3323|4,1,020/1_3323_3_4_020_1.las
L1,20,1|0667|2,1,020/1_0667_1_2_020_1.las
L1,20,4|4106|4,1,020/1_4106_4_4_020_1.las
L1,20,3|3315|4,1,020/1_3315_3_4_020_1.las
L1,20,3|3218|4,1,020/1_3218_3_4_020_1.las
L1,20,3|3159|4,1,020/1_3159_3_4_020_1.las
L1,20,4|4608|4,1,020/1_4608_4_4_020_1.las
L1,20,4|4107|4,1,020/1_4107_4_4_020_1.las
L1,20,3|3320|4,1,020/1_3320_3_4_020_1.las
L1,20,3|3301|4,1,020/1_3301_3_4_020_1.las
L1,20,3|3259|4,1,020/1_3259_3_4_020_1.las
L1,20,3|3332|4,1,020/1_3332_3_4_020_1.las
L1,20,3|3161|4,1,020/1_3161_3_4_020_1.las
L1,20,3|3357|4,1,020/1_3357_3_4_020_1.las
L1,20,3|3335|4,1,020/1_3335_3_4_020_1.las
L1,20,4|4213|4,1,020/1_4213_4_4_020_1.las
L1,20,3|3363|4,1,020/1_3363_3_4_020_1.las
L1,20,3|3367|4,1,020/1_3367_3_4_020_1.las
L1,20,3|3208|4,1,020/1_3208_3_4_020_1.las
L1,20,3|3348|4,1,020/1_3348_3_4_020_1.las
L1,20,3|3349|4,1,020/1_3349_3_4_020_1.las
L1,20,3|3361|4,1,020/1_3361_3_4_020_1.las
L1,20,1|0325|1,2,020/2_0325_1_1_020_1.las
L1,20,1|0133|2,2,020/2_0133_1_2_020_1.las
L1,20,1|0161|2,2,020/2_0161_1_2_020_1.las
L1,20,1|0247|2,2,020/2_0247_1_2_020_1.las
L1,20,1|0233|2,2,020/2_0233_1_2_020_1.las
L1,20,1|0645|2,2,020/2_0645_1_2_020_1.las
L1,20,1|0251|2,2,020/2_0251_1_2_020_1.las
L1,20,1|0554|2,2,020/2_0554_1_2_020_1.las
L1,20,1|0141|2,2,020/2_0141_1_2_020_1.las
L1,20,1|0168|2,2,020/2_0168_1_2_020_1.las
L1,20,2|2116|3,2,020/2_2116_2_3_020_1.las
L1,20,1|0241|2,2,020/2_0241_1_2_020_1.las
L1,20,1|0140|2,2,020/2_0140_1_2_020_1.las
L1,20,1|0166|2,2,020/2_0166_1_2_020_1.las
L1,20,1|0231|2,2,020/2_0231_1_2_020_1.las
L1,20,1|0256|2,2,020/2_0256_1_2_020_1.las
L1,20,1|0263|2,2,020/2_0263_1_2_020_1.las
L1,20,1|0255|2,2,020/2_0255_1_2_020_1.las
L1,20,2|2515|4,2,020/2_2515_2_4_020_1.las
L1,20,2|2512|4,2,020/2_2512_2_4_020_1.las
L1,20,1|0264|2,2,020/2_0264_1_2_020_1.las
L1,20,2|2503|4,2,020/2_2503_2_4_020_1.las
L1,20,2|2508|4,2,020/2_2508_2_4_020_1.las
L1,20,2|2519|4,2,020/2_2519_2_4_020_1.las
L1,20,2|2501|4,2,020/2_2501_2_4_020_1.las
L1,20,2|2509|4,2,020/2_2509_2_4_020_1.las
L1,20,2|2507|4,2,020/2_2507_2_4_020_1.las
L1,20,2|2516|4,2,020/2_2516_2_4_020_1.las
L1,20,2|2517|4,2,020/2_2517_2_4_020_1.las
L1,20,2|2522|4,2,020/2_2522_2_4_020_1.las
L1,20,2|2309|3,2,020/2_2309_2_3_020_1.las
L1,20,1|0355|2,2,020/2_0355_1_2_020_1.las
L1,20,2|2521|4,2,020/2_2521_2_4_020_1.las
L1,20,2|2310|3,2,020/2_2310_2_3_020_1.las
L1,20,2|2520|4,2,020/2_2520_2_4_020_1.las
L1,20,2|2605|4,2,020/2_2605_2_4_020_1.las
L1,20,1|0330|2,2,020/2_0330_1_2_020_1.las
L1,20,2|2607|4,2,020/2_2607_2_4_020_1.las
L1,20,2|2610|4,2,020/2_2610_2_4_020_1.las
L1,20,1|0332|2,2,020/2_0332_1_2_020_1.las
L1,20,3|3112|4,2,020/2_3112_3_4_020_1.las
L1,20,2|2411|3,2,020/2_2411_2_3_020_1.las
L1,20,2|2611|4,2,020/2_2611_2_4_020_1.las
L1,20,2|2311|3,2,020/2_2311_2_3_020_1.las
L1,20,2|2613|4,2,020/2_2613_2_4_020_1.las
L1,20,3|3102|4,2,020/2_3102_3_4_020_1.las
L1,20,2|2612|4,2,020/2_2612_2_4_020_1.las
L1,20,2|2609|4,2,020/2_2609_2_4_020_1.las
L1,20,3|3111|4,2,020/2_3111_3_4_020_1.las
L1,20,3|3138|4,2,020/2_3138_3_4_020_1.las
L1,20,3|3131|4,2,020/2_3131_3_4_020_1.las
L1,20,2|2618|4,2,020/2_2618_2_4_020_1.las
L1,20,3|3149|4,2,020/2_3149_3_4_020_1.las
L1,20,3|3140|4,2,020/2_3140_3_4_020_1.las
L1,20,3|3143|4,2,020/2_3143_3_4_020_1.las
L1,20,2|2410|3,2,020/2_2410_2_3_020_1.las
L1,20,3|3124|4,2,020/2_3124_3_4_020_1.las
L1,20,1|0437|2,2,020/2_0437_1_2_020_1.las
L1,20,3|3122|4,2,020/2_3122_3_4_020_1.las
L1,20,1|0438|2,2,020/2_0438_1_2_020_1.las
L1,20,2|2408|3,2,020/2_2408_2_3_020_1.las
L1,20,1|0453|2,2,020/2_0453_1_2_020_1.las
L1,20,3|3165|4,2,020/2_3165_3_4_020_1.las
L1,20,3|3134|4,2,020/2_3134_3_4_020_1.las
L1,20,3|3146|4,2,020/2_3146_3_4_020_1.las
L1,20,3|3120|4,2,020/2_3120_3_4_020_1.las
L1,20,3|3174|4,2,020/2_3174_3_4_020_1.las
L1,20,1|0466|2,2,020/2_0466_1_2_020_1.las
L1,20,3|3154|4,2,020/2_3154_3_4_020_1.las
L1,20,1|0331|2,2,020/2_0331_1_2_020_1.las
L1,20,3|3169|4,2,020/2_3169_3_4_020_1.las
L1,20,3|3155|4,2,020/2_3155_3_4_020_1.las
L1,20,3|3129|4,2,020/2_3129_3_4_020_1.las
L1,20,3|3153|4,2,020/2_3153_3_4_020_1.las
L1,20,3|3139|4,2,020/2_3139_3_4_020_1.las
L1,20,3|3201|4,2,020/2_3201_3_4_020_1.las
L1,20,3|3164|4,2,020/2_3164_3_4_020_1.las
L1,20,3|3213|4,2,020/2_3213_3_4_020_1.las
L1,20,3|3204|4,2,020/2_3204_3_4_020_1.las
L1,20,3|3160|4,2,020/2_3160_3_4_020_1.las
L1,20,1|0436|2,2,020/2_0436_1_2_020_1.las
L1,20,1|0471|2,2,020/2_0471_1_2_020_1.las
L1,20,3|3216|4,2,020/2_3216_3_4_020_1.las
L1,20,1|0351|2,2,020/2_0351_1_2_020_1.las
L1,20,3|3220|4,2,020/2_3220_3_4_020_1.las
L1,20,3|3215|4,2,020/2_3215_3_4_020_1.las
L1,20,3|3234|4,2,020/2_3234_3_4_020_1.las
L1,20,3|3157|4,2,020/2_3157_3_4_020_1.las
L1,20,3|3130|4,2,020/2_3130_3_4_020_1.las
L1,20,3|3224|4,2,020/2_3224_3_4_020_1.las
L1,20,3|3256|4,2,020/2_3256_3_4_020_1.las
L1,20,3|3221|4,2,020/2_3221_3_4_020_1.las
L1,20,3|3173|4,2,020/2_3173_3_4_020_1.las
L1,20,3|3239|4,2,020/2_3239_3_4_020_1.las
L1,20,3|3241|4,2,020/2_3241_3_4_020_1.las
L1,20,3|3209|4,2,020/2_3209_3_4_020_1.las
L1,20,3|3219|4,2,020/2_3219_3_4_020_1.las
L1,20,3|3230|4,2,020/2_3230_3_4_020_1.las
L1,20,3|3214|4,2,020/2_3214_3_4_020_1.las
L1,20,3|3235|4,2,020/2_3235_3_4_020_1.las
L1,20,3|3253|4,2,020/2_3253_3_4_020_1.las
L1,20,2|2412|3,2,020/2_2412_2_3_020_1.las
L1,20,3|3206|4,2,020/2_3206_3_4_020_1.las
L1,20,3|3258|4,2,020/2_3258_3_4_020_1.las
L1,20,3|3266|4,2,020/2_3266_3_4_020_1.las
L1,20,3|3269|4,2,020/2_3269_3_4_020_1.las
L1,20,3|3313|4,2,020/2_3313_3_4_020_1.las
L1,20,3|3342|4,2,020/2_3342_3_4_020_1.las
L1,20,3|3347|4,2,020/2_3347_3_4_020_1.las
L1,20,3|3352|4,2,020/2_3352_3_4_020_1.las
L1,20,3|3249|4,2,020/2_3249_3_4_020_1.las
L1,20,3|3340|4,2,020/2_3340_3_4_020_1.las
L1,20,3|3262|4,2,020/2_3262_3_4_020_1.las
L1,20,3|3329|4,2,020/2_3329_3_4_020_1.las
L1,20,3|3254|4,2,020/2_3254_3_4_020_1.las
L1,20,3|3271|4,2,020/2_3271_3_4_020_1.las
L1,20,3|3330|4,2,020/2_3330_3_4_020_1.las
L1,20,3|3339|4,2,020/2_3339_3_4_020_1.las
L1,20,3|3322|4,2,020/2_3322_3_4_020_1.las
L1,20,3|3321|4,2,020/2_3321_3_4_020_1.las
L1,20,3|3310|4,2,020/2_3310_3_4_020_1.las
L1,20,3|3312|4,2,020/2_3312_3_4_020_1.las
L1,20,3|3238|4,2,020/2_3238_3_4_020_1.las
L1,20,3|3365|4,2,020/2_3365_3_4_020_1.las
L1,20,3|3355|4,2,020/2_3355_3_4_020_1.las
L1,20,3|3354|4,2,020/2_3354_3_4_020_1.las
L1,20,3|3366|4,2,020/2_3366_3_4_020_1.las
L1,20,3|3343|4,2,020/2_3343_3_4_020_1.las
L1,20,3|3334|4,2,020/2_3334_3_4_020_1.las
L1,20,4|4202|4,2,020/2_4202_4_4_020_1.las
L1,20,3|3358|4,2,020/2_3358_3_4_020_1.las
L1,20,4|4102|4,2,020/2_4102_4_4_020_1.las
L1,20,3|3356|4,2,020/2_3356_3_4_020_1.las
L1,20,4|4513|4,2,020/2_4513_4_4_020_1.las
L1,20,4|4511|4,2,020/2_4511_4_4_020_1.las
L1,20,4|4115|4,2,020/2_4115_4_4_020_1.las
L1,20,4|4610|4,2,020/2_4610_4_4_020_1.las
L1,20,4|4509|4,2,020/2_4509_4_4_020_1.las
L1,20,4|4314|4,2,020/2_4314_4_4_020_1.las
L1,20,4|4606|4,2,020/2_4606_4_4_020_1.las
L1,20,4|4613|4,2,020/2_4613_4_4_020_1.las
L1,20,4|4603|4,2,020/2_4603_4_4_020_1.las
L1,20,3|3364|4,2,020/2_3364_3_4_020_1.las
L1,20,4|4413|4,2,020/2_4413_4_4_020_1.las
L1,20,4|4318|4,2,020/2_4318_4_4_020_1.las
L1,20,4|4409|4,2,020/2_4409_4_4_020_1.las
L1,20,1|0216|1,3,020/3_0216_1_1_020_1.las
L1,20,3|3338|4,2,020/2_3338_3_4_020_1.las
L1,20,4|4319|4,2,020/2_4319_4_4_020_1.las
L1,20,1|0315|1,3,020/3_0315_1_1_020_1.las
L1,20,4|4317|4,2,020/2_4317_4_4_020_1.las
L1,20,1|0624|1,3,020/3_0624_1_1_020_1.las
L1,20,1|0441|2,2,020/2_0441_1_2_020_1.las
L1,20,1|0511|1,3,020/3_0511_1_1_020_1.las
